VPS41	VPS41	ortholog_one2one
DPP8	DPP8	ortholog_one2one
GPAT2	GPAT2	ortholog_one2one
ADAT2	ADAT2	ortholog_one2one
TGFBR3L	TGFBR3L	ortholog_one2one
LENG8	LENG8	ortholog_one2one
CCP110	CCP110	ortholog_one2one
PCMT1	PCMT1	ortholog_one2one
DCN	DCN	ortholog_one2one
SPATA16	SPATA16	ortholog_one2one
TEKTIP1	TEKTIP1	ortholog_one2one
CCR4	CCR4	ortholog_one2one
GMNC	GMNC	ortholog_one2one
NIBAN3	NIBAN3	ortholog_one2one
IQCF6	IQCF6	ortholog_one2one
BNIP3		ortholog_one2one
TESMIN	TESMIN	ortholog_one2one
CALCOCO2	CALCOCO2	ortholog_one2one
CCDC196	CCDC196	ortholog_one2one
LYNX1	LYNX1	ortholog_one2one
CABP4	CABP4	ortholog_one2one
SEPTIN8	SEPTIN8	ortholog_one2one
HNRNPH3	HNRNPH3	ortholog_one2one
GARIN2	GARIN2	ortholog_one2one
TNFRSF11B	TNFRSF11B	ortholog_one2one
COMMD9	COMMD9	ortholog_one2one
TULP1	TULP1	ortholog_one2one
MSRB1	MSRB1	ortholog_one2one
HSPBP1	HSPBP1	ortholog_one2one
XRN1	XRN1	ortholog_one2one
ATP6V0D1	ATP6V0D1	ortholog_one2one
PARP10	PARP10	ortholog_one2one
BATF	BATF	ortholog_one2one
RIOK1	RIOK1	ortholog_one2one
CLECL1	CLECL1	ortholog_one2one
EIF5	EIF5	ortholog_one2one
TMEM120A	TMEM120A	ortholog_one2one
F2	F2	ortholog_one2one
MGP	MGP	ortholog_one2one
NINJ2	NINJ2	ortholog_one2one
CA5A	CA5A	ortholog_one2one
AQP6	AQP6	ortholog_one2one
FBXL17	FBXL17	ortholog_one2one
AQP7B	AQP7	ortholog_one2many
ADRA1B	ADRA1B	ortholog_one2one
LRRC19	LRRC19	ortholog_one2one
TMEM38B	TMEM38B	ortholog_one2one
GADD45GIP1	GADD45GIP1	ortholog_one2one
C14orf180	C14orf180	ortholog_one2one
DNAJC5G	DNAJC5G	ortholog_one2one
BNIP5	BNIP5	ortholog_one2one
NOMO2		ortholog_one2many
SH3BGRL2	SH3BGRL2	ortholog_one2one
SYNJ2BP	SYNJ2BP	ortholog_one2one
POLR3D	POLR3D	ortholog_one2one
SULT2A1	SULT2A1	ortholog_one2one
UBE3B	UBE3B	ortholog_one2one
FBXO38	FBXO38	ortholog_one2one
SPECC1	SPECC1	ortholog_one2one
MCF2L2	MCF2L2	ortholog_one2one
KLHL28	KLHL28	ortholog_one2one
PRKN	PRKN	ortholog_one2one
NDUFA5	NDUFA5	ortholog_one2one
PRRT1B	PRRT1B	ortholog_one2one
GPD2	GPD2	ortholog_one2one
CRAT	CRAT	ortholog_one2one
LRFN5		ortholog_one2many
OARD1		ortholog_one2many
OARD1	OARD1	ortholog_one2many
ZFP36L1	ZFP36L1	ortholog_one2one
SMIM19	SMIM19	ortholog_one2one
POLRMT	POLRMT	ortholog_one2one
WDR25	WDR25	ortholog_one2one
APOC3	APOC3	ortholog_one2one
NYAP1	NYAP1	ortholog_one2one
SNX1	SNX1	ortholog_one2one
RSPH10B2		ortholog_one2many
TAF2	TAF2	ortholog_one2one
TTC14	TTC14	ortholog_one2one
ARG2	ARG2	ortholog_one2one
MARCHF5	MARCHF5	ortholog_one2one
CNPY3	CNPY3	ortholog_one2one
FAHD1	FAHD1	ortholog_one2one
KIF1C	KIF1C	ortholog_one2one
BANP	BANP	ortholog_one2one
RET	RET	ortholog_one2one
HEATR5A	HEATR5A	ortholog_one2one
ABHD17B	ABHD17B	ortholog_one2one
HMGN3	HMGN3	ortholog_one2one
VPS11	VPS11	ortholog_one2one
NAMPT	NAMPT	ortholog_one2one
GTF3C4	GTF3C4	ortholog_one2one
ANP32B	ANP32B	ortholog_one2one
RHOBTB3	RHOBTB3	ortholog_one2one
FAM204A	FAM204A	ortholog_one2one
CKS2	CKS2	ortholog_one2one
POLR1F	POLR1F	ortholog_one2one
INF2	INF2	ortholog_one2one
ECI2	ECI2	ortholog_one2one
AQP7	AQP7	ortholog_one2many
FBXO32	FBXO32	ortholog_one2one
CAT	CAT	ortholog_one2one
CACNB4	CACNB4	ortholog_one2one
KIF15	KIF15	ortholog_one2one
ADAM22	ADAM22	ortholog_one2one
PIAS1	PIAS1	ortholog_one2one
MRPS28	MRPS28	ortholog_one2one
C8orf82	C8orf82	ortholog_one2one
A1BG	A1BG	ortholog_one2one
NDUFB9		ortholog_one2many
NDUFB9	NDUFB9	ortholog_one2many
LRFN3	LRFN3	ortholog_one2one
RFFL	RFFL	ortholog_one2one
EML2	EML2	ortholog_one2one
TCTN3	TCTN3	ortholog_one2one
TNIP1	TNIP1	ortholog_one2one
CYP11B2	CYP11B1	ortholog_many2many
CYP11B2		ortholog_many2many
APIP	APIP	ortholog_one2one
ADRB3	ADRB3	ortholog_one2one
CYP19A1	CYP19A1	ortholog_one2one
PRIMA1	PRIMA1	ortholog_one2one
ZNF395	ZNF395	ortholog_one2one
TPD52L1	TPD52L1	ortholog_one2one
P2RX4	P2RX4	ortholog_one2one
RDH12	RDH12	ortholog_one2one
FRMD6	FRMD6	ortholog_one2one
PSIP1	PSIP1	ortholog_one2one
CAMK2N2	CAMK2N2	ortholog_one2one
NCOR1	NCOR1	ortholog_one2one
PDZD7	PDZD7	ortholog_one2one
VARS2	VARS2	ortholog_one2one
KLK1	KLK1	ortholog_one2one
CTTN	CTTN	ortholog_one2one
MED26	MED26	ortholog_one2one
LTK	LTK	ortholog_one2one
PABPC1	PABPC1	ortholog_one2one
DNAJC12	DNAJC12	ortholog_one2one
CADM4	CADM4	ortholog_one2one
MBNL1	MBNL1	ortholog_one2one
MAP1S	MAP1S	ortholog_one2one
CARMIL2	CARMIL2	ortholog_one2one
HNRNPF		ortholog_one2many
CDKL4	CDKL4	ortholog_one2one
CAPN14	CAPN14	ortholog_one2one
PHKB	PHKB	ortholog_one2one
CNGA3	CNGA3	ortholog_one2one
NRTN	NRTN	ortholog_one2one
PSMA6	PSMA6	ortholog_one2one
C19orf84	C19orf84	ortholog_one2one
PEX11A		ortholog_one2many
ZNF550	ZNF550	ortholog_one2one
MRPS33	MRPS33	ortholog_one2one
EMC4		ortholog_one2many
EMC4	EMC4	ortholog_one2many
AGFG1	AGFG1	ortholog_one2one
DNAI7	DNAI7	ortholog_one2one
DHPS	DHPS	ortholog_one2one
THSD7A	THSD7A	ortholog_one2one
DOCK1	DOCK1	ortholog_one2one
CYGB	CYGB	ortholog_one2one
SLC17A5	SLC17A5	ortholog_one2one
TNS4	TNS4	ortholog_one2one
FAM237B	FAM237B	ortholog_one2one
SHC4	SHC4	ortholog_one2one
GPSM1	GPSM1	ortholog_one2one
NUDT1	NUDT1	ortholog_one2one
MAML2	MAML2	ortholog_one2one
CBX2	CBX2	ortholog_one2one
RDX	RDX	ortholog_one2one
MTNAP1	MTNAP1	ortholog_one2one
GOLGA6B	GOLGA2	ortholog_one2many
CDKN3	CDKN3	ortholog_one2one
HMGA1	HMGA1	ortholog_one2one
COXFA4L3	C15orf48	ortholog_one2one
GJD2	GJD2	ortholog_one2one
CHP1	CHP1	ortholog_one2one
CREG2	CREG2	ortholog_one2one
TPST1	TPST1	ortholog_one2one
TOR2A	TOR2A	ortholog_one2one
EIF5A2	EIF5A2	ortholog_one2one
MDM2		ortholog_one2many
CYRIB	CYRIB	ortholog_one2one
INKA1	INKA1	ortholog_one2one
SUGP1		ortholog_one2one
PRTG		ortholog_one2many
PRTG	PRTG	ortholog_one2many
EQTN	EQTN	ortholog_one2one
P3H4	P3H4	ortholog_one2one
LCN2	LCN2	ortholog_one2one
ATP8B4	ATP8B4	ortholog_one2one
GNAI2	GNAI2	ortholog_one2one
CDH11	CDH11	ortholog_one2one
SLC46A2	SLC46A2	ortholog_one2one
TBL2	TBL2	ortholog_one2one
DKK1	DKK1	ortholog_one2one
TMEM132E	TMEM132E	ortholog_one2one
STARD10	STARD10	ortholog_one2one
DMAC1	DMAC1	ortholog_one2one
TC2N	TC2N	ortholog_one2one
LZTS2	LZTS2	ortholog_one2one
C5	C5	ortholog_one2one
XAF1	XAF1	ortholog_one2one
ALDH8A1	ALDH8A1	ortholog_one2one
REV1	REV1	ortholog_one2one
BCKDHB	BCKDHB	ortholog_one2one
CTSH	CTSH	ortholog_one2one
SMC3	SMC3	ortholog_one2one
CD200	CD200	ortholog_one2one
CLEC2L	CLEC2L	ortholog_one2one
L2HGDH	L2HGDH	ortholog_one2one
GPR22	GPR22	ortholog_one2one
KRT24	KRT24	ortholog_one2one
CYBA	CYBA	ortholog_one2one
ACTMAP	ACTMAP	ortholog_one2one
CCR10	CCR10	ortholog_one2one
PLOD3		ortholog_one2many
TMC8	TMC8	ortholog_one2one
NINJ1	NINJ1	ortholog_one2one
APOD	APOD	ortholog_one2one
NEU1	NEU1	ortholog_one2one
SCN1B	SCN1B	ortholog_one2one
HELQ	HELQ	ortholog_one2one
CCL17	CCL17	ortholog_one2one
MAF	MAF	ortholog_one2one
PSMA3	PSMA3	ortholog_one2one
GRIN2B	GRIN2B	ortholog_one2one
NOB1	NOB1	ortholog_one2one
GLIS3	GLIS3	ortholog_one2one
YIF1B	YIF1B	ortholog_one2one
FOXJ2	FOXJ2	ortholog_one2one
LHFPL4	LHFPL4	ortholog_one2one
CAV2	CAV2	ortholog_one2one
AHSP	AHSP	ortholog_one2one
TET2	TET2	ortholog_one2one
TEX14	TEX14	ortholog_one2one
EPB41L2	EPB41L2	ortholog_one2one
AGTR1	AGTR1	ortholog_one2one
C11orf97	C11orf97	ortholog_one2one
MBTPS1	MBTPS1	ortholog_one2one
PGA3		ortholog_one2many
ENTPD8	ENTPD8	ortholog_one2one
GIMAP2	GIMAP2	ortholog_one2one
KLHL8	KLHL8	ortholog_one2one
DGKB	DGKB	ortholog_one2one
SLC17A6	SLC17A6	ortholog_one2one
TSEN2	TSEN2	ortholog_one2one
RFX7	RFX7	ortholog_one2one
PANX1	PANX1	ortholog_one2one
SDS	SDS	ortholog_one2one
INA	INA	ortholog_one2one
CTBP2	CTBP2	ortholog_one2one
IPPK	IPPK	ortholog_one2one
ANKFN1	ANKFN1	ortholog_one2one
IDH3A	IDH3A	ortholog_one2one
USH1C	USH1C	ortholog_one2one
DDX24	DDX24	ortholog_one2one
TPRKB	TPRKB	ortholog_one2one
NCBP3	NCBP3	ortholog_one2one
KLF1	KLF1	ortholog_one2one
SMU1	SMU1	ortholog_one2one
LIM2	LIM2	ortholog_one2one
LRRC46	LRRC46	ortholog_one2one
PIN1		ortholog_one2one
CPSF6	CPSF6	ortholog_one2many
CPSF6		ortholog_one2many
TLR1	TLR1	ortholog_one2one
RDM1	RDM1	ortholog_one2one
ARMC6	ARMC6	ortholog_one2one
RABGEF1	RABGEF1	ortholog_one2many
RABGEF1		ortholog_one2many
CLNK	CLNK	ortholog_one2one
MOK	MOK	ortholog_one2one
FHIT		ortholog_one2one
NPFFR2	NPFFR2	ortholog_one2one
PAXX	PAXX	ortholog_one2one
MRPS25		ortholog_one2one
MPI	MPI	ortholog_one2one
STOX2	STOX2	ortholog_one2one
TGFBRAP1	TGFBRAP1	ortholog_one2one
NDUFC1	NDUFC1	ortholog_one2one
HOXB6	HOXB6	ortholog_one2one
MEGF10	MEGF10	ortholog_one2one
FLT3LG	FLT3LG	ortholog_one2one
GAS2	GAS2	ortholog_one2one
CCDC47	CCDC47	ortholog_one2one
EP400	EP400	ortholog_one2one
TMEM39A	TMEM39A	ortholog_one2one
TSSK4	TSSK4	ortholog_one2one
IQUB	IQUB	ortholog_one2one
SLC11A1	SLC11A1	ortholog_one2one
NOMO1		ortholog_one2many
TMEM62	TMEM62	ortholog_one2one
EIF2B2	EIF2B2	ortholog_one2one
EIF4G2	EIF4G2	ortholog_one2one
NNT	NNT	ortholog_one2one
TMEM60	TMEM60	ortholog_one2one
GML	GML	ortholog_one2one
FAM184B	FAM184B	ortholog_one2one
PNP	PNP	ortholog_one2one
MMP17	MMP17	ortholog_one2one
ATP5MF	ATP5MF	ortholog_one2one
SFTPC	SFTPC	ortholog_one2one
ZNF484	ZNF484	ortholog_one2one
KLB	KLB	ortholog_one2one
TADA2B	TADA2B	ortholog_one2one
PRR19	PRR19	ortholog_one2one
PTPRD	PTPRD	ortholog_one2one
PRDM5	PRDM5	ortholog_one2one
GEMIN2		ortholog_one2many
GEMIN2	GEMIN2	ortholog_one2many
SLC44A2	SLC44A2	ortholog_one2one
IGF2BP1	IGF2BP1	ortholog_one2many
IGF2BP1		ortholog_one2many
PHB2	PHB2	ortholog_one2one
CIMAP1C	CIMAP1C	ortholog_one2one
CNIH2	CNIH2	ortholog_one2one
RASL12	RASL12	ortholog_one2one
EPHB4	EPHB4	ortholog_one2one
RB1CC1	RB1CC1	ortholog_one2one
KLF13	KLF13	ortholog_one2one
ACVR1C	ACVR1C	ortholog_one2one
HMCN2	HMCN2	ortholog_one2one
SORD		ortholog_one2many
HEMK1	HEMK1	ortholog_one2one
GPRC5D	GPRC5D	ortholog_one2one
AQP2	AQP2	ortholog_one2one
SLC29A2	SLC29A2	ortholog_one2one
MILR1	MILR1	ortholog_one2one
SELPLG	SELPLG	ortholog_one2one
HOXC6	HOXC6	ortholog_one2one
TMEM163	TMEM163	ortholog_one2one
TRPM6	TRPM6	ortholog_one2one
INTS13	INTS13	ortholog_one2one
NEK8	NEK8	ortholog_one2one
HNRNPLL	HNRNPLL	ortholog_one2one
FBXL5	FBXL5	ortholog_one2one
CYP11A1	CYP11A1	ortholog_one2one
OTX2	OTX2	ortholog_one2one
SPEM2	SPEM2	ortholog_one2one
ENPP2	ENPP2	ortholog_one2one
REXO5	REXO5	ortholog_one2one
NTSR2	NTSR2	ortholog_one2one
TOM1L2	TOM1L2	ortholog_one2one
OPN4	OPN4	ortholog_one2one
DAGLB	DAGLB	ortholog_one2one
PBX3	PBX3	ortholog_one2one
MIDEAS	MIDEAS	ortholog_one2one
KMT2B	KMT2B	ortholog_one2one
BUB3	BUB3	ortholog_one2one
ABCG8	ABCG8	ortholog_one2one
FNBP4	FNBP4	ortholog_one2one
ACADS	ACADS	ortholog_one2one
TTC5	TTC5	ortholog_one2one
CIB2	CIB2	ortholog_one2one
TNFSF8	TNFSF8	ortholog_one2one
ERP44	ERP44	ortholog_one2one
PSMD2	PSMD2	ortholog_one2one
USO1	USO1	ortholog_one2one
ISL1	ISL1	ortholog_one2one
TEX261	TEX261	ortholog_one2one
ZBTB1	ZBTB1	ortholog_one2one
ZFAND6	ZFAND6	ortholog_one2one
FCHSD1		ortholog_one2many
FCHSD1	FCHSD1	ortholog_one2many
ECH1	ECH1	ortholog_one2one
ZDHHC6	ZDHHC6	ortholog_one2one
STK38L	STK38L	ortholog_one2one
SYT13	SYT13	ortholog_one2one
ZFAND5	ZFAND5	ortholog_one2one
TPSB2	TPSAB1	ortholog_many2many
TPSB2		ortholog_many2many
WDPCP	WDPCP	ortholog_one2one
CNTNAP4	CNTNAP4	ortholog_one2one
PRR27	PRR27	ortholog_one2one
SYTL2	SYTL2	ortholog_one2one
GPR85		ortholog_one2one
IDO1	IDO1	ortholog_one2one
DCAF11	DCAF11	ortholog_one2one
CCDC149	CCDC149	ortholog_one2one
DNAJA1	DNAJA1	ortholog_one2one
CCM2	CCM2	ortholog_one2one
ARHGEF10	ARHGEF10	ortholog_one2one
RTN2	RTN2	ortholog_one2one
TMCO6	TMCO6	ortholog_one2one
ORMDL2	ORMDL2	ortholog_one2many
ORMDL2		ortholog_one2many
SH3TC1	SH3TC1	ortholog_one2one
CARHSP1	CARHSP1	ortholog_one2one
SEPHS1	SEPHS1	ortholog_one2one
PRPH	PRPH	ortholog_one2one
CXCR2		ortholog_one2many
TRIM16	TRIM16	ortholog_one2one
SH3GL1	SH3GL1	ortholog_one2one
PRKAG1	PRKAG1	ortholog_one2one
DCTN3	DCTN3	ortholog_one2one
PDE10A	PDE10A	ortholog_one2one
GIN1	GIN1	ortholog_one2one
QPCTL	QPCTL	ortholog_one2one
PAPOLG	PAPOLG	ortholog_one2one
ARMH2	ARMH2	ortholog_one2one
DYNC2I2	DYNC2I2	ortholog_one2one
H2BC8		ortholog_one2many
STXBP2	STXBP2	ortholog_one2one
FAS	FAS	ortholog_one2one
GEMIN5	GEMIN5	ortholog_one2one
FAM13A	FAM13A	ortholog_one2one
RPL7L1		ortholog_one2many
RPL7L1	RPL7L1	ortholog_one2many
PLPPR1	PLPPR1	ortholog_one2one
MYOM2	MYOM2	ortholog_one2one
ABCA6	ABCA6	ortholog_one2one
SNAPC4	SNAPC4	ortholog_one2one
SERINC5	SERINC5	ortholog_one2one
LAT	LAT	ortholog_one2one
GAPDH		ortholog_one2many
GAPDH	GAPDH	ortholog_one2many
FAM221A	FAM221A	ortholog_one2one
POPDC1	BVES	ortholog_one2one
SERPINA12	SERPINA12	ortholog_one2one
RSPO3	RSPO3	ortholog_one2one
ZNF428	ZNF428	ortholog_one2one
CDK20	CDK20	ortholog_one2one
CAPN13	CAPN13	ortholog_one2one
WDR46	WDR46	ortholog_one2one
GPHN	GPHN	ortholog_one2one
FOXI1	FOXI1	ortholog_one2one
TMEM86B	TMEM86B	ortholog_one2one
NUTF2	NUTF2	ortholog_one2one
CDC34	CDC34	ortholog_one2one
DSP	DSP	ortholog_one2one
RRP12	RRP12	ortholog_one2one
ZSWIM7	ZSWIM7	ortholog_one2one
EPHB1	EPHB1	ortholog_one2one
SLC25A46	SLC25A46	ortholog_one2many
SLC25A46		ortholog_one2many
ACP7	ACP7	ortholog_one2one
CATIP	CATIP	ortholog_one2one
MAFK	MAFK	ortholog_one2one
CRACD	CRACD	ortholog_one2one
OGFOD1	OGFOD1	ortholog_one2one
MACC1	MACC1	ortholog_one2one
NTRK2	NTRK2	ortholog_one2one
OOSP2		ortholog_one2one
B3GNT3	B3GNT3	ortholog_one2one
LDHAL6A	LDHAL6A	ortholog_one2one
SPCS2		ortholog_one2one
RNF25	RNF25	ortholog_one2one
RBM22	RBM22	ortholog_one2one
IGFBP4	IGFBP4	ortholog_one2one
AP4M1	AP4M1	ortholog_one2one
HSD17B8	HSD17B8	ortholog_one2one
BSCL2		ortholog_one2many
BSCL2	BSCL2	ortholog_one2many
CYP4F22	CYP4F22	ortholog_one2one
SNTB2	SNTB2	ortholog_one2one
HOMER1	HOMER1	ortholog_one2one
NMRK1	NMRK1	ortholog_one2one
AIFM2	AIFM2	ortholog_one2one
CRELD1	CRELD1	ortholog_one2one
NCOA7	NCOA7	ortholog_one2one
CALR	CALR	ortholog_one2one
CRAMP1	CRAMP1	ortholog_one2one
ATP1B2	ATP1B2	ortholog_one2one
HNRNPAB	HNRNPAB	ortholog_one2one
BRIP1	BRIP1	ortholog_one2one
RNF40	RNF40	ortholog_one2one
ENPP4	ENPP4	ortholog_one2one
TRIM28	TRIM28	ortholog_one2one
PSMB5	PSMB5	ortholog_one2one
NRBP1	NRBP1	ortholog_one2one
MARCKS	MARCKS	ortholog_one2one
ELP1	ELP1	ortholog_one2one
PFDN6	PFDN6	ortholog_one2one
FNIP1	FNIP1	ortholog_one2one
AP4E1		ortholog_one2one
CWF19L1	CWF19L1	ortholog_one2one
CD3E	CD3E	ortholog_one2one
EPHA7	EPHA7	ortholog_one2one
WDR20	WDR20	ortholog_one2one
SLC16A5	SLC16A5	ortholog_one2one
SQLE	SQLE	ortholog_one2one
SMARCD1	SMARCD1	ortholog_one2one
MPLKIP	MPLKIP	ortholog_one2one
DENND5A	DENND5A	ortholog_one2one
PVRIG	PVRIG	ortholog_one2one
ZNF365	ZNF365	ortholog_one2one
PCDHA6		ortholog_one2many
GNG11	GNG11	ortholog_one2one
FBXL13	FBXL13	ortholog_one2one
SUV39H2	SUV39H2	ortholog_one2many
SUV39H2		ortholog_one2many
IRX1	IRX1	ortholog_one2one
PSMD7	PSMD7	ortholog_one2one
TRIM27	TRIM27	ortholog_one2one
RBM25	RBM25	ortholog_one2one
RYR3	RYR3	ortholog_one2one
SNCB	SNCB	ortholog_one2one
RDH10	RDH10	ortholog_one2one
NEUROD6	NEUROD6	ortholog_one2one
MINDY3	MINDY3	ortholog_one2one
MTDH		ortholog_one2many
MTDH	MTDH	ortholog_one2many
ADGRG3	ADGRG3	ortholog_one2one
AGPAT4	AGPAT4	ortholog_one2one
BABAM1	BABAM1	ortholog_one2one
TBRG4	TBRG4	ortholog_one2one
IAPP	IAPP	ortholog_one2one
RFLNA	RFLNA	ortholog_one2one
NCKAP5L	NCKAP5L	ortholog_one2one
VWA3A	VWA3A	ortholog_one2one
PITPNM3	PITPNM3	ortholog_one2one
RIPK1	RIPK1	ortholog_one2one
ARHGDIB	ARHGDIB	ortholog_one2one
SCARA3	SCARA3	ortholog_one2one
ARAP3	ARAP3	ortholog_one2one
CRK	CRK	ortholog_one2one
RHOT2	RHOT2	ortholog_one2one
KAT2B	KAT2B	ortholog_one2one
CHRAC1	CHRAC1	ortholog_one2one
ZNF511	ZNF511	ortholog_one2one
DNAH8	DNAH8	ortholog_one2one
MRPL15	MRPL15	ortholog_one2one
TRIM29	TRIM29	ortholog_one2one
CD163L1	CD163L1	ortholog_one2one
CLUH	CLUH	ortholog_one2one
PIGH	PIGH	ortholog_one2one
ARL8B	ARL8B	ortholog_one2many
ARL8B		ortholog_one2many
RUFY2	RUFY2	ortholog_one2one
FBXO22	FBXO22	ortholog_one2one
DIO2		ortholog_one2one
SLC35F5	SLC35F5	ortholog_one2one
NUP155	NUP155	ortholog_one2one
KBTBD8	KBTBD8	ortholog_one2one
WNK2	WNK2	ortholog_one2one
COL22A1	COL22A1	ortholog_one2one
SYT16	SYT16	ortholog_one2one
PRKD1	PRKD1	ortholog_one2one
ATP2B2	ATP2B2	ortholog_one2one
RAPGEF3	RAPGEF3	ortholog_one2one
RBM14	RBM14	ortholog_one2one
FUCA2	FUCA2	ortholog_one2one
TMEM260	TMEM260	ortholog_one2one
WDR76	WDR76	ortholog_one2one
TMEM132A	TMEM132A	ortholog_one2one
IKZF3	IKZF3	ortholog_one2one
EBF3	EBF3	ortholog_one2one
TRIM10	TRIM10	ortholog_one2one
MYOD1	MYOD1	ortholog_one2one
PRAG1	PRAG1	ortholog_one2one
GABPB1	GABPB1	ortholog_one2one
ARFGEF3	ARFGEF3	ortholog_one2one
EHMT1	EHMT1	ortholog_one2one
ARFGEF1	ARFGEF1	ortholog_one2one
TMEM134	TMEM134	ortholog_one2one
UCMA	UCMA	ortholog_one2one
MSS51	MSS51	ortholog_one2one
CCNJ	CCNJ	ortholog_one2one
FIGN	FIGN	ortholog_one2one
HLA-DMB	HLA-DMB	ortholog_one2one
COQ10B	COQ10B	ortholog_one2one
AFG2A	AFG2A	ortholog_one2one
EGLN2	EGLN2	ortholog_one2one
VTI1A	VTI1A	ortholog_one2one
SNX4	SNX4	ortholog_one2one
FAXC	FAXC	ortholog_one2one
MTA1	MTA1	ortholog_one2one
HLA-DRA	HLA-DRA	ortholog_one2one
C1QTNF1	C1QTNF1	ortholog_one2one
AKR1C4		ortholog_one2many
CCDC179	CCDC179	ortholog_one2one
IFITM5	IFITM5	ortholog_one2one
QRSL1	QRSL1	ortholog_one2one
CCDC93	CCDC93	ortholog_one2one
ADGRB1	ADGRB1	ortholog_one2one
TCIRG1	TCIRG1	ortholog_one2one
LRP11	LRP11	ortholog_one2one
MTMR9	MTMR9	ortholog_one2one
ELOF1	ELOF1	ortholog_one2one
ITGB3	ITGB3	ortholog_one2one
CNKSR3	CNKSR3	ortholog_one2one
NDUFS6	NDUFS6	ortholog_one2one
TACC2	TACC2	ortholog_one2one
TMEM41A	TMEM41A	ortholog_one2one
KIAA1549	KIAA1549	ortholog_one2one
EPHX2		ortholog_one2one
DNAI2	DNAI2	ortholog_one2one
ZNF787	ZNF787	ortholog_one2one
GPLD1	GPLD1	ortholog_one2one
AKR1D1	AKR1D1	ortholog_one2many
AKR1D1		ortholog_one2many
ISG20	ISG20	ortholog_one2one
LPP	LPP	ortholog_one2one
C9	C9	ortholog_one2one
ACOT4		ortholog_one2many
UBE2O	UBE2O	ortholog_one2one
CALR3	CALR3	ortholog_one2one
LNX1	LNX1	ortholog_one2one
SYNE3	SYNE3	ortholog_one2one
TEK	TEK	ortholog_one2one
ADGRE3	ADGRE3	ortholog_one2one
COL2A1	COL2A1	ortholog_one2one
AQP9	AQP9	ortholog_one2one
C2orf74		ortholog_one2one
STRIP2	STRIP2	ortholog_one2one
PLAC8	PLAC8	ortholog_one2one
QRICH2		ortholog_one2one
LUZP2	LUZP2	ortholog_one2one
UMOD	UMOD	ortholog_one2one
TMEM150A	TMEM150A	ortholog_one2one
PPP1R14D	PPP1R14D	ortholog_one2one
SARS2	SARS2	ortholog_one2one
RTN4RL1	RTN4RL1	ortholog_one2one
ADAMTS12	ADAMTS12	ortholog_one2one
RAB30	RAB30	ortholog_one2one
SNRPA1	SNRPA1	ortholog_one2one
INTS2	INTS2	ortholog_one2one
KLHL7	KLHL7	ortholog_one2one
RIN3	RIN3	ortholog_one2one
CCND3	CCND3	ortholog_one2one
FBXW7	FBXW7	ortholog_one2one
NRG2	NRG2	ortholog_one2one
ZNF582	ZNF582	ortholog_one2one
VAMP1	VAMP1	ortholog_one2one
TUBA3D		ortholog_one2one
PPP1R2	PPP1R2	ortholog_one2many
PTP4A1		ortholog_one2many
PTP4A1	PTP4A1	ortholog_one2many
TYROBP	TYROBP	ortholog_one2one
PTPRK	PTPRK	ortholog_one2one
PPP2R2C	PPP2R2C	ortholog_one2one
LYPD6	LYPD6	ortholog_one2one
LMBRD2	LMBRD2	ortholog_one2one
SAA4		ortholog_one2one
GALC	GALC	ortholog_one2one
GLS2	GLS2	ortholog_one2one
COA5	COA5	ortholog_one2one
MAST3	MAST3	ortholog_one2one
BTBD17	BTBD17	ortholog_one2one
WDFY3	WDFY3	ortholog_one2one
SDF2	SDF2	ortholog_one2one
CDKN1C	CDKN1C	ortholog_one2one
C1QTNF2	C1QTNF2	ortholog_one2one
SPOCK1	SPOCK1	ortholog_one2one
FZD4	FZD4	ortholog_one2one
JPT2	JPT2	ortholog_one2one
ACMSD	ACMSD	ortholog_one2one
NKAPD1	NKAPD1	ortholog_one2one
LYRM7	LYRM7	ortholog_one2one
EMC6	EMC6	ortholog_one2one
PPP1R42	PPP1R42	ortholog_one2one
MEF2B	MEF2B	ortholog_one2one
WWC2	WWC2	ortholog_one2one
DDIT4	DDIT4	ortholog_one2one
POU3F1	POU3F1	ortholog_one2one
SLIT1	SLIT1	ortholog_one2one
ALDH6A1	ALDH6A1	ortholog_one2one
CXXC5	CXXC5	ortholog_one2one
PKIA	PKIA	ortholog_one2one
FREM1	FREM1	ortholog_one2one
APPBP2	APPBP2	ortholog_one2one
SPG21	SPG21	ortholog_one2one
MGAM2		ortholog_one2one
METTL8	METTL8	ortholog_one2one
SDR42E1	SDR42E1	ortholog_one2one
MMP16	MMP16	ortholog_one2one
ZPBP	ZPBP	ortholog_one2one
HS3ST2	HS3ST2	ortholog_one2one
CD72	CD72	ortholog_one2one
SRP19	SRP19	ortholog_one2one
CHST4	CHST4	ortholog_one2one
EFR3A	EFR3A	ortholog_one2one
ZNF423	ZNF423	ortholog_one2one
ZNF773	ZNF773	ortholog_one2one
ITIH4	ITIH4	ortholog_one2one
ARAP1	ARAP1	ortholog_one2one
DOCK8	DOCK8	ortholog_one2one
CEACAM16	CEACAM16	ortholog_one2one
COX11		ortholog_one2many
ZNF263	ZNF263	ortholog_one2one
SLC35B4	SLC35B4	ortholog_one2one
ZNF846	ZNF846	ortholog_one2one
UNC5B	UNC5B	ortholog_one2one
YIPF5	YIPF5	ortholog_one2one
EMILIN1	EMILIN1	ortholog_one2one
CRYM	CRYM	ortholog_one2one
