ring	category	gene	promoter_per_kb	background_per_kb	normalised
10-100 kb	Housekeeping	ELK1	0.0	0.5722222222222222	0.0
10-100 kb	Housekeeping	WDR13	1.5	1.288888888888889	1.1637931034482758
10-100 kb	Housekeeping	TIMM17B	1.5	0.9222222222222223	1.6265060240963853
10-100 kb	Housekeeping	GPKOW	1.5	1.1666666666666667	1.2857142857142856
10-100 kb	Housekeeping	TSR2	1.25	1.4333333333333333	0.872093023255814
10-100 kb	Housekeeping	MAGED2	0.0	0.11666666666666667	0.0
10-100 kb	Housekeeping	MSN	0.5	0.7222222222222222	0.6923076923076923
10-100 kb	Housekeeping	YIPF6	1.0	0.9666666666666667	1.0344827586206897
10-100 kb	Housekeeping	PDZD11	0.25	0.45	0.5555555555555556
10-100 kb	Housekeeping	SNX12	0.25	0.9166666666666666	0.27272727272727276
10-100 kb	Housekeeping	PIN4	0.25	0.75	0.3333333333333333
10-100 kb	Housekeeping	RPS4X	0.5	0.8055555555555556	0.6206896551724138
10-100 kb	Housekeeping	PBDC1	0.5	0.15	3.3333333333333335
10-100 kb	Housekeeping	TAF9B	0.75	0.37222222222222223	2.014925373134328
10-100 kb	Housekeeping	SH3BGRL	0.0	0.13333333333333333	0.0
10-100 kb	Housekeeping	RPL36A	0.0	0.8111111111111111	0.0
10-100 kb	Housekeeping	RPL36A-HNRNPH2	0.25	0.8111111111111111	0.3082191780821918
10-100 kb	Housekeeping	ARMCX3	0.0	0.18333333333333332	0.0
10-100 kb	Housekeeping	TCEAL4	0.5	0.26666666666666666	1.875
10-100 kb	Housekeeping	MORF4L2	0.25	0.37777777777777777	0.6617647058823529
10-100 kb	Housekeeping	PSMD10	0.25	0.17777777777777778	1.40625
10-100 kb	Housekeeping	PGRMC1	0.25	0.4	0.625
10-100 kb	Housekeeping	SLC25A5	0.0	1.0666666666666667	0.0
10-100 kb	Housekeeping	RPL39	0.5	1.3777777777777778	0.3629032258064516
10-100 kb	Housekeeping	MCTS1	1.0	0.8166666666666667	1.2244897959183674
10-100 kb	Housekeeping	RBMX2	0.75	0.4166666666666667	1.7999999999999998
10-100 kb	Housekeeping	RTL8C	0.25	0.4666666666666667	0.5357142857142857
10-100 kb	Housekeeping	RTL8A	0.5	0.34444444444444444	1.4516129032258065
10-100 kb	Housekeeping	HTATSF1	0.0	0.2833333333333333	0.0
10-100 kb	Housekeeping	IDH3G	0.0	0.6166666666666667	0.0
10-100 kb	Housekeeping	UBL4A	0.0	0.9777777777777777	0.0
10-100 kb	Housekeeping	VBP1	0.25	0.22777777777777777	1.0975609756097562
10-100 kb	Housekeeping	SLC25A6	2.0	1.3666666666666667	1.4634146341463414
10-100 kb	Housekeeping	CD99	0.5	0.8111111111111111	0.6164383561643836
25-250 kb	HighConfNDD	SAMD11	0.0	0.48444444444444446	0.0
25-250 kb	HighConfNDD	SKI	0.75	0.4822222222222222	1.555299539170507
25-250 kb	HighConfNDD	RERE	1.5	1.0955555555555556	1.3691683569979716
25-250 kb	HighConfNDD	CA6	1.0	1.2355555555555555	0.8093525179856116
25-250 kb	HighConfNDD	CASZ1	0.25	0.7288888888888889	0.34298780487804875
25-250 kb	HighConfNDD	MTOR	1.75	0.8533333333333334	2.05078125
25-250 kb	HighConfNDD	MTHFR	0.5	0.9911111111111112	0.5044843049327354
25-250 kb	HighConfNDD	SPEN	0.75	1.1355555555555557	0.6604696673189824
25-250 kb	HighConfNDD	EPHB2	0.0	0.4	0.0
25-250 kb	HighConfNDD	HNRNPR	0.75	1.0888888888888888	0.6887755102040817
25-250 kb	HighConfNDD	AHDC1	0.0	1.1	0.0
25-250 kb	HighConfNDD	TMEM39B	1.75	1.3933333333333333	1.255980861244019
25-250 kb	HighConfNDD	DLGAP3	0.5	0.7288888888888889	0.6859756097560975
25-250 kb	HighConfNDD	AGO4	0.5	1.0355555555555556	0.48283261802575106
25-250 kb	HighConfNDD	AGO1	2.0	1.1133333333333333	1.7964071856287427
25-250 kb	HighConfNDD	AGO3	0.0	1.1044444444444443	0.0
25-250 kb	HighConfNDD	GRIK3	0.0	0.13333333333333333	0.0
25-250 kb	HighConfNDD	MTF1	0.75	0.8933333333333333	0.8395522388059702
25-250 kb	HighConfNDD	PPT1	0.75	1.12	0.6696428571428571
25-250 kb	HighConfNDD	SMAP2	1.25	0.9533333333333334	1.3111888111888113
25-250 kb	HighConfNDD	RIMS3	0.25	0.8422222222222222	0.29683377308707126
25-250 kb	HighConfNDD	HIVEP3	0.25	0.27555555555555555	0.907258064516129
25-250 kb	HighConfNDD	SZT2	0.5	0.5066666666666667	0.9868421052631579
25-250 kb	HighConfNDD	POMGNT1	1.0	0.9288888888888889	1.076555023923445
25-250 kb	HighConfNDD	AGBL4	0.0	0.18444444444444444	0.0
25-250 kb	HighConfNDD	SCP2	1.0	1.0977777777777777	0.9109311740890689
25-250 kb	HighConfNDD	CPT2	0.0	0.4711111111111111	0.0
25-250 kb	HighConfNDD	GLIS1	0.0	0.5866666666666667	0.0
25-250 kb	HighConfNDD	NFIA	0.0	0.26222222222222225	0.0
25-250 kb	HighConfNDD	PATJ	1.0	0.7155555555555555	1.3975155279503106
25-250 kb	HighConfNDD	DOCK7	0.75	0.52	1.4423076923076923
25-250 kb	HighConfNDD	SRSF11	0.25	0.5533333333333333	0.45180722891566266
25-250 kb	HighConfNDD	NEGR1	0.0	0.17555555555555555	0.0
25-250 kb	HighConfNDD	PTBP2	0.5	0.2511111111111111	1.991150442477876
25-250 kb	HighConfNDD	DPYD	0.25	0.12666666666666668	1.9736842105263157
25-250 kb	HighConfNDD	NTNG1	0.0	0.15555555555555556	0.0
25-250 kb	HighConfNDD	GSTM1	0.0	0.4	0.0
25-250 kb	HighConfNDD	KCNA2	0.5	0.2511111111111111	1.991150442477876
25-250 kb	HighConfNDD	ADORA3	0.0	0.3088888888888889	0.0
25-250 kb	HighConfNDD	KCND3	0.0	0.13333333333333333	0.0
25-250 kb	HighConfNDD	TRIM33	0.5	0.7	0.7142857142857143
25-250 kb	HighConfNDD	AMPD1	0.75	0.7377777777777778	1.016566265060241
25-250 kb	HighConfNDD	CSDE1	0.5	0.6488888888888888	0.7705479452054795
25-250 kb	HighConfNDD	SLC22A15	0.25	0.3088888888888889	0.8093525179856116
25-250 kb	HighConfNDD	ATP1A1	0.25	0.28	0.8928571428571428
25-250 kb	HighConfNDD	APH1A	1.0	1.32	0.7575757575757576
25-250 kb	HighConfNDD	SETDB1	1.75	1.2733333333333334	1.3743455497382198
25-250 kb	HighConfNDD	POGZ	1.0	1.1444444444444444	0.8737864077669903
25-250 kb	HighConfNDD	ILF2	1.75	1.1066666666666667	1.5813253012048192
25-250 kb	HighConfNDD	UBAP2L	0.0	1.4088888888888889	0.0
25-250 kb	HighConfNDD	CHRNB2	0.25	0.7888888888888889	0.31690140845070425
25-250 kb	HighConfNDD	ASH1L	0.75	1.448888888888889	0.5176380368098159
25-250 kb	HighConfNDD	IQGAP3	0.5	0.84	0.5952380952380952
25-250 kb	HighConfNDD	NTRK1	0.25	0.64	0.390625
25-250 kb	HighConfNDD	PYHIN1	0.0	0.18444444444444444	0.0
25-250 kb	HighConfNDD	FCRL6	0.25	0.21777777777777776	1.1479591836734695
25-250 kb	HighConfNDD	KCNJ10	0.25	0.44	0.5681818181818182
25-250 kb	HighConfNDD	ATP1A2	0.0	0.4666666666666667	0.0
25-250 kb	HighConfNDD	PBX1	1.5	0.32666666666666666	4.591836734693878
25-250 kb	HighConfNDD	KLHL20	0.0	0.6555555555555556	0.0
25-250 kb	HighConfNDD	ASTN1	0.0	0.13555555555555557	0.0
25-250 kb	HighConfNDD	CACNA1E	0.0	0.2866666666666667	0.0
25-250 kb	HighConfNDD	PTGS2	0.0	0.29333333333333333	0.0
25-250 kb	HighConfNDD	ASPM	0.5	0.20666666666666667	2.4193548387096775
25-250 kb	HighConfNDD	PTPRC	0.0	0.17777777777777778	0.0
25-250 kb	HighConfNDD	KIF14	1.0	0.8555555555555555	1.168831168831169
25-250 kb	HighConfNDD	KDM5B	0.0	0.6222222222222222	0.0
25-250 kb	HighConfNDD	ZC3H11A	0.5	1.0955555555555556	0.45638945233265715
25-250 kb	HighConfNDD	CNTN2	0.0	0.6111111111111112	0.0
25-250 kb	HighConfNDD	RBBP5	0.75	0.5555555555555556	1.3499999999999999
25-250 kb	HighConfNDD	AVPR1B	0.75	0.4177777777777778	1.7952127659574466
25-250 kb	HighConfNDD	RASSF5	0.0	0.44	0.0
25-250 kb	HighConfNDD	HSD11B1	0.0	0.24666666666666667	0.0
25-250 kb	HighConfNDD	USH2A	0.25	0.16444444444444445	1.5202702702702702
25-250 kb	HighConfNDD	MARK1	0.0	0.3377777777777778	0.0
25-250 kb	HighConfNDD	NUP133	0.5	0.68	0.7352941176470588
25-250 kb	HighConfNDD	TSNAX-DISC1	0.25	0.5688888888888889	0.439453125
25-250 kb	HighConfNDD	DISC1	0.75	0.48444444444444446	1.5481651376146788
25-250 kb	HighConfNDD	CHRM3	0.0	0.3088888888888889	0.0
25-250 kb	HighConfNDD	RGS7	0.0	0.3466666666666667	0.0
25-250 kb	HighConfNDD	ADSS2	0.0	0.5977777777777777	0.0
25-250 kb	HighConfNDD	HNRNPU	0.0	1.0222222222222221	0.0
25-250 kb	HighConfNDD	OR1C1	0.25	0.24888888888888888	1.0044642857142858
25-250 kb	HighConfNDD	OR2M4	0.5	0.12	4.166666666666667
25-250 kb	HighConfNDD	OR2T10	0.25	0.18666666666666668	1.3392857142857142
25-250 kb	HighConfNDD	DIP2C	0.0	0.36	0.0
25-250 kb	HighConfNDD	CELF2	0.5	0.32666666666666666	1.530612244897959
25-250 kb	HighConfNDD	UPF2	0.5	1.2577777777777779	0.39752650176678445
25-250 kb	HighConfNDD	CACNB2	0.75	0.5444444444444444	1.3775510204081634
25-250 kb	HighConfNDD	MKX	0.0	0.4177777777777778	0.0
25-250 kb	HighConfNDD	WAC	0.75	0.9533333333333334	0.7867132867132867
25-250 kb	HighConfNDD	HNRNPF	1.25	0.8844444444444445	1.4133165829145728
25-250 kb	HighConfNDD	WDFY4	0.75	0.13333333333333333	5.625
25-250 kb	HighConfNDD	PCDH15	0.0	0.18222222222222223	0.0
25-250 kb	HighConfNDD	ANK3	0.0	0.28	0.0
25-250 kb	HighConfNDD	REEP3	0.25	0.8622222222222222	0.28994845360824745
25-250 kb	HighConfNDD	JMJD1C	0.25	0.86	0.29069767441860467
25-250 kb	HighConfNDD	CTNNA3	0.5	0.6377777777777778	0.7839721254355401
25-250 kb	HighConfNDD	ADK	0.25	0.9288888888888889	0.26913875598086123
25-250 kb	HighConfNDD	KCNMA1	0.0	0.36444444444444446	0.0
25-250 kb	HighConfNDD	ZMIZ1	0.0	0.18888888888888888	0.0
25-250 kb	HighConfNDD	DYDC2	1.25	0.6133333333333333	2.0380434782608696
25-250 kb	HighConfNDD	DYDC1	0.25	0.5844444444444444	0.42775665399239543
25-250 kb	HighConfNDD	GRID1	0.0	0.6133333333333333	0.0
25-250 kb	HighConfNDD	PTEN	0.0	0.43777777777777777	0.0
25-250 kb	HighConfNDD	BTAF1	0.5	0.5911111111111111	0.8458646616541353
25-250 kb	HighConfNDD	EXOC6	0.75	0.8177777777777778	0.9171195652173912
25-250 kb	HighConfNDD	LGI1	0.0	0.42	0.0
25-250 kb	HighConfNDD	SLC35G1	0.25	0.36	0.6944444444444444
25-250 kb	HighConfNDD	LZTS2	0.25	0.6066666666666667	0.41208791208791207
25-250 kb	HighConfNDD	BTRC	0.5	0.7244444444444444	0.6901840490797546
25-250 kb	HighConfNDD	LDB1	0.0	1.1088888888888888	0.0
25-250 kb	HighConfNDD	BORCS7-ASMT	2.25	1.0644444444444445	2.113778705636743
25-250 kb	HighConfNDD	SORCS3	0.0	0.20222222222222222	0.0
25-250 kb	HighConfNDD	SMC3	1.0	0.4822222222222222	2.0737327188940093
25-250 kb	HighConfNDD	TCF7L2	0.0	0.4488888888888889	0.0
25-250 kb	HighConfNDD	DOCK1	0.0	0.36444444444444446	0.0
25-250 kb	HighConfNDD	EBF3	0.0	0.3288888888888889	0.0
25-250 kb	HighConfNDD	HRAS	0.5	0.8844444444444445	0.5653266331658291
25-250 kb	HighConfNDD	PHRF1	0.0	0.9266666666666666	0.0
25-250 kb	HighConfNDD	DEAF1	0.0	1.008888888888889	0.0
25-250 kb	HighConfNDD	SLC25A22	0.25	0.9266666666666666	0.2697841726618705
25-250 kb	HighConfNDD	TSPAN4	0.75	0.9288888888888889	0.8074162679425837
25-250 kb	HighConfNDD	BRSK2	0.0	0.32666666666666666	0.0
25-250 kb	HighConfNDD	CTSD	0.75	0.4711111111111111	1.5919811320754718
25-250 kb	HighConfNDD	OR52M1	0.0	0.1511111111111111	0.0
25-250 kb	HighConfNDD	APBB1	0.5	0.32666666666666666	1.530612244897959
25-250 kb	HighConfNDD	TPP1	0.0	0.35333333333333333	0.0
25-250 kb	HighConfNDD	KCNC1	0.0	0.16666666666666666	0.0
25-250 kb	HighConfNDD	NAV2	0.0	0.17555555555555555	0.0
25-250 kb	HighConfNDD	GAS2	0.75	0.19777777777777777	3.7921348314606744
25-250 kb	HighConfNDD	ELP4	0.0	0.3	0.0
25-250 kb	HighConfNDD	CAPRIN1	0.25	0.6688888888888889	0.37375415282392027
25-250 kb	HighConfNDD	LRRC4C	0.0	0.20222222222222222	0.0
25-250 kb	HighConfNDD	PHF21A	0.0	0.6155555555555555	0.0
25-250 kb	HighConfNDD	SSRP1	0.5	0.5133333333333333	0.9740259740259741
25-250 kb	HighConfNDD	CTNND1	1.25	0.8911111111111111	1.4027431421446384
25-250 kb	HighConfNDD	CPSF7	1.25	0.8333333333333334	1.5
25-250 kb	HighConfNDD	DAGLA	0.25	0.6066666666666667	0.41208791208791207
25-250 kb	HighConfNDD	AHNAK	1.25	1.2466666666666666	1.0026737967914439
25-250 kb	HighConfNDD	HNRNPUL2-BSCL2	0.5	1.2933333333333332	0.3865979381443299
25-250 kb	HighConfNDD	HNRNPUL2	0.5	1.2933333333333332	0.3865979381443299
25-250 kb	HighConfNDD	SLC22A9	0.0	0.2733333333333333	0.0
25-250 kb	HighConfNDD	MARK2	0.0	1.1311111111111112	0.0
25-250 kb	HighConfNDD	NRXN2	0.0	0.6222222222222222	0.0
25-250 kb	HighConfNDD	SF1	0.5	0.6955555555555556	0.7188498402555911
25-250 kb	HighConfNDD	POLA2	1.25	1.0888888888888888	1.1479591836734695
25-250 kb	HighConfNDD	KCNK7	0.75	1.051111111111111	0.7135306553911205
25-250 kb	HighConfNDD	PACS1	0.0	1.0066666666666666	0.0
25-250 kb	HighConfNDD	DPP3	0.5	1.011111111111111	0.4945054945054945
25-250 kb	HighConfNDD	CTSF	1.0	1.1311111111111112	0.8840864440078585
25-250 kb	HighConfNDD	KMT5B	0.0	0.8644444444444445	0.0
25-250 kb	HighConfNDD	PPFIA1	0.75	0.64	1.171875
25-250 kb	HighConfNDD	SHANK2	0.0	0.3622222222222222	0.0
25-250 kb	HighConfNDD	DHCR7	0.5	0.4577777777777778	1.0922330097087378
25-250 kb	HighConfNDD	EMSY	0.25	0.43777777777777777	0.5710659898477157
25-250 kb	HighConfNDD	DLG2	0.0	0.3	0.0
25-250 kb	HighConfNDD	GRM5	0.0	0.1511111111111111	0.0
25-250 kb	HighConfNDD	CNTN5	0.0	0.17555555555555555	0.0
25-250 kb	HighConfNDD	TRPC6	0.25	0.4488888888888889	0.556930693069307
25-250 kb	HighConfNDD	GUCY1A2	0.0	0.17555555555555555	0.0
25-250 kb	HighConfNDD	PPP2R1B	0.25	0.6666666666666666	0.375
25-250 kb	HighConfNDD	DIXDC1	1.0	0.8111111111111111	1.2328767123287672
25-250 kb	HighConfNDD	DRD2	0.0	0.17555555555555555	0.0
25-250 kb	HighConfNDD	HTR3A	0.5	0.6533333333333333	0.7653061224489796
25-250 kb	HighConfNDD	ZBTB16	0.0	0.5866666666666667	0.0
25-250 kb	HighConfNDD	CADM1	0.25	0.32	0.78125
25-250 kb	HighConfNDD	PAFAH1B2	0.25	0.9777777777777777	0.2556818181818182
25-250 kb	HighConfNDD	KMT2A	0.0	0.7577777777777778	0.0
25-250 kb	HighConfNDD	MFRP	0.25	0.8	0.3125
25-250 kb	HighConfNDD	GRIK4	0.0	0.4177777777777778	0.0
25-250 kb	HighConfNDD	TBCEL	0.0	0.2311111111111111	0.0
25-250 kb	HighConfNDD	TBCEL-TECTA	0.0	0.2311111111111111	0.0
25-250 kb	HighConfNDD	TECTA	0.0	0.25555555555555554	0.0
25-250 kb	HighConfNDD	MSANTD2	0.25	0.31555555555555553	0.7922535211267606
25-250 kb	HighConfNDD	SRPRA	0.25	0.5711111111111111	0.4377431906614786
25-250 kb	HighConfNDD	KIRREL3	0.0	0.15555555555555556	0.0
25-250 kb	HighConfNDD	ARHGAP32	0.0	0.31777777777777777	0.0
25-250 kb	HighConfNDD	KDM5A	0.25	0.6111111111111112	0.40909090909090906
25-250 kb	HighConfNDD	CACNA1C	0.0	0.24888888888888888	0.0
25-250 kb	HighConfNDD	GALNT8	0.25	0.24	1.0416666666666667
25-250 kb	HighConfNDD	KCNA1	0.25	0.21333333333333335	1.171875
25-250 kb	HighConfNDD	STYK1	0.75	0.2222222222222222	3.375
25-250 kb	HighConfNDD	GRIN2B	0.0	0.3488888888888889	0.0
25-250 kb	HighConfNDD	SLCO1B3	0.5	0.20666666666666667	2.4193548387096775
25-250 kb	HighConfNDD	SLCO1B3-SLCO1B7	0.5	0.20222222222222222	2.4725274725274726
25-250 kb	HighConfNDD	SOX5	0.0	0.2822222222222222	0.0
25-250 kb	HighConfNDD	CCDC91	0.0	0.20666666666666667	0.0
25-250 kb	HighConfNDD	PRICKLE1	0.25	0.5644444444444444	0.4429133858267717
25-250 kb	HighConfNDD	ARID2	0.0	0.4688888888888889	0.0
25-250 kb	HighConfNDD	VDR	0.0	0.3711111111111111	0.0
25-250 kb	HighConfNDD	ARF3	0.75	1.2933333333333332	0.5798969072164949
25-250 kb	HighConfNDD	WNT1	0.25	1.32	0.1893939393939394
25-250 kb	HighConfNDD	SCN8A	0.5	0.5533333333333333	0.9036144578313253
25-250 kb	HighConfNDD	SMARCC2	0.5	1.2422222222222221	0.40250447227191416
25-250 kb	HighConfNDD	LRP1	0.0	0.6333333333333333	0.0
25-250 kb	HighConfNDD	MBD6	0.5	0.9955555555555555	0.5022321428571429
25-250 kb	HighConfNDD	AGAP2	0.5	0.7155555555555555	0.6987577639751553
25-250 kb	HighConfNDD	USP15	0.25	0.32	0.78125
25-250 kb	HighConfNDD	AVPR1A	0.0	0.2088888888888889	0.0
25-250 kb	HighConfNDD	LEMD3	0.25	0.28444444444444444	0.87890625
25-250 kb	HighConfNDD	GRIP1	0.0	0.3244444444444444	0.0
25-250 kb	HighConfNDD	PTPRB	0.0	0.3511111111111111	0.0
25-250 kb	HighConfNDD	KRR1	0.25	0.2288888888888889	1.0922330097087378
25-250 kb	HighConfNDD	NAV3	0.0	0.18	0.0
25-250 kb	HighConfNDD	CEP290	0.0	0.20222222222222222	0.0
25-250 kb	HighConfNDD	ANKS1B	0.0	0.5866666666666667	0.0
25-250 kb	HighConfNDD	PAH	0.0	0.14888888888888888	0.0
25-250 kb	HighConfNDD	NUAK1	0.0	0.31555555555555553	0.0
25-250 kb	HighConfNDD	CUX2	0.0	0.7511111111111111	0.0
25-250 kb	HighConfNDD	HECTD4	1.0	1.1133333333333333	0.8982035928143713
25-250 kb	HighConfNDD	PTPN11	2.25	1.0377777777777777	2.1680942184154177
25-250 kb	HighConfNDD	MED13L	0.5	0.7955555555555556	0.6284916201117319
25-250 kb	HighConfNDD	BICDL1	0.25	1.0177777777777777	0.24563318777292578
25-250 kb	HighConfNDD	KDM2B	0.25	1.5422222222222222	0.16210374639769454
25-250 kb	HighConfNDD	SETD1B	0.0	1.6888888888888889	0.0
25-250 kb	HighConfNDD	DENR	0.25	1.3066666666666666	0.1913265306122449
25-250 kb	HighConfNDD	ATP6V0A2	0.75	1.048888888888889	0.7150423728813559
25-250 kb	HighConfNDD	DNAH10	0.75	0.9711111111111111	0.7723112128146453
25-250 kb	HighConfNDD	EP400	2.5	0.6111111111111112	4.090909090909091
25-250 kb	HighConfNDD	ZMYM2	0.0	1.248888888888889	0.0
25-250 kb	HighConfNDD	SACS	0.75	0.4222222222222222	1.7763157894736843
25-250 kb	HighConfNDD	KATNAL1	0.0	0.6377777777777778	0.0
25-250 kb	HighConfNDD	BRCA2	0.75	0.56	1.3392857142857142
25-250 kb	HighConfNDD	NBEA	0.0	0.2644444444444444	0.0
25-250 kb	HighConfNDD	SETDB2	0.75	0.7088888888888889	1.0579937304075235
25-250 kb	HighConfNDD	INTS6	0.0	0.29777777777777775	0.0
25-250 kb	HighConfNDD	PCDH9	0.0	0.18444444444444444	0.0
25-250 kb	HighConfNDD	CLN5	0.5	0.3111111111111111	1.6071428571428572
25-250 kb	HighConfNDD	MYCBP2	0.0	0.3022222222222222	0.0
25-250 kb	HighConfNDD	SPRY2	0.0	0.43777777777777777	0.0
25-250 kb	HighConfNDD	SLITRK5	0.0	0.16	0.0
25-250 kb	HighConfNDD	GPC6	0.0	0.23777777777777778	0.0
25-250 kb	HighConfNDD	MYO16	0.0	0.21333333333333335	0.0
25-250 kb	HighConfNDD	SUPT16H	0.0	1.1955555555555555	0.0
25-250 kb	HighConfNDD	CHD8	1.25	1.1244444444444444	1.1116600790513835
25-250 kb	HighConfNDD	SLC7A7	1.0	0.9577777777777777	1.0440835266821347
25-250 kb	HighConfNDD	FOXG1	0.0	0.2088888888888889	0.0
25-250 kb	HighConfNDD	ARHGAP5	0.0	0.36	0.0
25-250 kb	HighConfNDD	FBXO33	0.0	0.46444444444444444	0.0
25-250 kb	HighConfNDD	LRFN5	0.0	0.15555555555555556	0.0
25-250 kb	HighConfNDD	PRPF39	0.25	0.6288888888888889	0.39752650176678445
25-250 kb	HighConfNDD	MDGA2	0.0	0.20444444444444446	0.0
25-250 kb	HighConfNDD	SOS2	0.25	0.7955555555555556	0.31424581005586594
25-250 kb	HighConfNDD	EXOC5	0.25	0.34	0.7352941176470588
25-250 kb	HighConfNDD	KCNH5	0.25	0.2688888888888889	0.9297520661157025
25-250 kb	HighConfNDD	ESR2	0.5	0.8822222222222222	0.5667506297229219
25-250 kb	HighConfNDD	GPHN	0.25	0.2	1.25
25-250 kb	HighConfNDD	ZFYVE26	0.75	0.5533333333333333	1.355421686746988
25-250 kb	HighConfNDD	ESRRB	0.0	0.49333333333333335	0.0
25-250 kb	HighConfNDD	VASH1	0.0	0.7866666666666666	0.0
25-250 kb	HighConfNDD	IRF2BPL	0.5	0.7177777777777777	0.6965944272445821
25-250 kb	HighConfNDD	NRXN3	0.0	0.3088888888888889	0.0
25-250 kb	HighConfNDD	CCDC88C	0.0	0.7888888888888889	0.0
25-250 kb	HighConfNDD	UNC79	0.25	0.8311111111111111	0.30080213903743314
25-250 kb	HighConfNDD	YY1	0.5	0.6266666666666667	0.7978723404255319
25-250 kb	HighConfNDD	DYNC1H1	0.25	0.8888888888888888	0.28125
25-250 kb	HighConfNDD	CDC42BPB	0.25	0.7088888888888889	0.35266457680250785
25-250 kb	HighConfNDD	NIPA1	0.25	0.9022222222222223	0.27709359605911327
25-250 kb	HighConfNDD	NIPA2	1.75	0.94	1.8617021276595747
25-250 kb	HighConfNDD	CYFIP1	1.0	0.9155555555555556	1.0922330097087378
25-250 kb	HighConfNDD	TUBGCP5	0.5	0.8866666666666667	0.5639097744360902
25-250 kb	HighConfNDD	MAGEL2	0.0	0.4822222222222222	0.0
25-250 kb	HighConfNDD	UBE3A	0.25	0.27111111111111114	0.9221311475409836
25-250 kb	HighConfNDD	ATP10A	0.0	0.44	0.0
25-250 kb	HighConfNDD	GABRB3	0.0	0.2866666666666667	0.0
25-250 kb	HighConfNDD	GABRG3	0.5	0.2733333333333333	1.829268292682927
25-250 kb	HighConfNDD	APBA2	0.75	0.5266666666666666	1.4240506329113924
25-250 kb	HighConfNDD	NSMCE3	0.0	0.35555555555555557	0.0
25-250 kb	HighConfNDD	ARHGAP11B	0.75	0.5711111111111111	1.3132295719844358
25-250 kb	HighConfNDD	FAN1	0.5	0.5088888888888888	0.9825327510917031
25-250 kb	HighConfNDD	TRPM1	0.25	0.45111111111111113	0.5541871921182265
25-250 kb	HighConfNDD	OTUD7A	0.0	0.2111111111111111	0.0
25-250 kb	HighConfNDD	CHRNA7	0.0	0.20444444444444446	0.0
25-250 kb	HighConfNDD	MEIS2	0.0	0.2	0.0
25-250 kb	HighConfNDD	THBS1	0.0	0.20222222222222222	0.0
25-250 kb	HighConfNDD	C15orf62	0.0	1.1822222222222223	0.0
25-250 kb	HighConfNDD	UBR1	0.75	0.7355555555555555	1.0196374622356497
25-250 kb	HighConfNDD	MAP1A	0.25	0.8622222222222222	0.28994845360824745
25-250 kb	HighConfNDD	TERB2	0.75	0.49777777777777776	1.5066964285714286
25-250 kb	HighConfNDD	FBN1	0.25	0.2288888888888889	1.0922330097087378
25-250 kb	HighConfNDD	DMXL2	0.0	0.39111111111111113	0.0
25-250 kb	HighConfNDD	LEO1	2.0	0.8044444444444444	2.4861878453038675
25-250 kb	HighConfNDD	MYO5C	0.25	0.68	0.3676470588235294
25-250 kb	HighConfNDD	MYO5A	0.25	0.5377777777777778	0.46487603305785125
25-250 kb	HighConfNDD	CGNL1	0.75	0.4533333333333333	1.6544117647058825
25-250 kb	HighConfNDD	MYO1E	0.25	0.8088888888888889	0.3090659340659341
25-250 kb	HighConfNDD	HERC1	0.25	0.6422222222222222	0.38927335640138405
25-250 kb	HighConfNDD	MEGF11	0.0	0.7733333333333333	0.0
25-250 kb	HighConfNDD	ZWILCH	0.75	0.9444444444444444	0.7941176470588236
25-250 kb	HighConfNDD	CLN6	0.5	0.4222222222222222	1.1842105263157894
25-250 kb	HighConfNDD	ANP32A	0.0	0.5022222222222222	0.0
25-250 kb	HighConfNDD	TLE3	0.0	0.17555555555555555	0.0
25-250 kb	HighConfNDD	CELF6	0.75	0.8333333333333334	0.8999999999999999
25-250 kb	HighConfNDD	BBS4	1.75	0.64	2.734375
25-250 kb	HighConfNDD	NEO1	0.0	0.38	0.0
25-250 kb	HighConfNDD	CD276	0.25	0.37555555555555553	0.6656804733727811
25-250 kb	HighConfNDD	SIN3A	0.25	1.04	0.24038461538461536
25-250 kb	HighConfNDD	CIB2	0.5	0.5111111111111111	0.9782608695652175
25-250 kb	HighConfNDD	ARNT2	0.0	0.29777777777777775	0.0
25-250 kb	HighConfNDD	AP3B2	0.0	0.6666666666666666	0.0
25-250 kb	HighConfNDD	NTRK3	0.0	0.23333333333333334	0.0
25-250 kb	HighConfNDD	ZNF774	1.0	1.0888888888888888	0.9183673469387756
25-250 kb	HighConfNDD	ST8SIA2	0.0	0.18	0.0
25-250 kb	HighConfNDD	CHD2	0.0	0.76	0.0
25-250 kb	HighConfNDD	METTL26	0.0	0.8177777777777778	0.0
25-250 kb	HighConfNDD	CACNA1H	0.25	0.42	0.5952380952380952
25-250 kb	HighConfNDD	MAPK8IP3	0.75	0.9088888888888889	0.8251833740831296
25-250 kb	HighConfNDD	TSC2	1.0	0.9466666666666667	1.056338028169014
25-250 kb	HighConfNDD	TRAF7	0.25	0.8777777777777778	0.2848101265822785
25-250 kb	HighConfNDD	CASKIN1	0.25	0.9066666666666666	0.2757352941176471
25-250 kb	HighConfNDD	SRRM2	1.0	0.8666666666666667	1.1538461538461537
25-250 kb	HighConfNDD	CREBBP	0.25	1.1288888888888888	0.22145669291338585
25-250 kb	HighConfNDD	ROGDI	0.0	1.1688888888888889	0.0
25-250 kb	HighConfNDD	RBFOX1	0.0	0.7311111111111112	0.0
